ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-07-22T03:56:34Z,android,41662,PH,,I'm Falling In Love,Wildflowers,Buttercup,spotify:track:0gFfBRTeZKsSAVzVSUgHNK,,,,,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1721620550,FALSE
2024-07-22T03:56:36Z,android,2114,PH,,Dear Future Husband,Meghan Trainor,Title,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,,,,,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1721620593,FALSE
2024-07-22T03:56:39Z,android,2176,PH,,Butter,BTS,Proof,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,,,,,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1721620596,FALSE
2024-07-22T04:00:43Z,android,244506,PH,,Complicated,Avril Lavigne,Let Go,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,,,,,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1721620599,FALSE
2024-07-22T04:03:56Z,android,192506,PH,,Steal The Show,Lauv,Elemental,spotify:track:0SccFtYdj75y6lL2OW10Cf,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721620843,FALSE
2024-07-22T04:07:16Z,android,200013,PH,,Super Bass,Nicki Minaj,Pink Friday,spotify:track:3hlksXnvbKogFdPbpO9vel,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721621036,FALSE
2024-07-22T04:10:52Z,android,216160,PH,,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,spotify:track:6yARPLK0PV4heEyh7pVMGz,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721621236,FALSE
2024-07-22T04:14:40Z,android,227395,PH,,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,JORDI,spotify:track:5zFglKYiknIxks8geR8rcL,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721621453,FALSE
2024-07-22T04:17:39Z,android,177382,PH,,dna,LANY,gg bb xx,spotify:track:2McTSCNNzxgDtAqiuibhPI,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721621680,FALSE
2024-07-22T04:21:23Z,android,224240,PH,,Babe (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:0v4z1tuZvn6LGknom9Qx7d,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721621859,FALSE
2024-07-22T04:24:50Z,android,206070,PH,,Bam Bam (feat. Ed Sheeran),Camila Cabello,Familia,spotify:track:2DB4DdfCFMw1iaR6JaR03a,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721622083,FALSE
2024-07-22T04:28:24Z,android,213520,PH,,Crush,David Archuleta,David Archuleta,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721622290,FALSE
2024-07-22T04:31:29Z,android,185097,PH,,Somebody To You,The Vamps,Meet The Vamps,spotify:track:6VrLYoQKdhu1Jruei06t65,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721622504,FALSE
2024-07-22T04:32:09Z,android,37909,PH,,One Call Away,Charlie Puth,Nine Track Mind,spotify:track:5MwIGPDKeDb7SpblcaQP6O,,,,,,,,trackdone,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1721622689,FALSE
2024-07-23T01:10:07Z,android,199973,PH,,At My Best (feat. Hailee Steinfeld),mgk,bloom,spotify:track:77lGafvlU68CeHgB2pkHC9,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721696808,FALSE
2024-07-23T01:13:03Z,android,175426,PH,,Classic,MKTO,MKTO,spotify:track:6FE2iI43OZnszFLuLtvvmg,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721697009,FALSE
2024-07-23T01:16:27Z,android,202906,PH,,Poison,Rita Ora,Poison,spotify:track:0a9prteLVxECPDuLR9y3cy,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721697184,FALSE
2024-07-23T01:18:17Z,android,109362,PH,,High Hopes,Panic! At The Disco,Pray for the Wicked,spotify:track:1rqqCSm0Qe4I9rUvWncaom,,,,,,,,trackdone,endplay,TRUE,TRUE,FALSE,1721697387,FALSE
2024-07-23T01:21:30Z,android,193289,PH,,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:6GXgd1BPD9bUpqw5AntGV5,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721697499,FALSE
2024-07-23T01:21:50Z,android,17879,PH,,exes,Tate McRae,THINK LATER,spotify:track:4E63weMCaNZuGPEFMnuEi8,,,,,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1721697693,FALSE
2024-07-23T01:21:51Z,android,932,PH,,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,,,,,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1721697710,FALSE
2024-07-23T01:21:52Z,android,809,PH,,How You Get The Girl (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:75W3SngKzTuoQ94uLf3y82,,,,,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1721697712,FALSE
2024-07-23T01:21:53Z,android,23,PH,,Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,Love Drunk,spotify:track:1MaqkdFNIKPdpQGDzme5ss,,,,,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1721697713,FALSE
2024-07-23T01:21:59Z,android,583,PH,,"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",spotify:track:0WbMK4wrZ1wFSty9F7FCgu,,,,,,,,fwdbtn,endplay,TRUE,TRUE,FALSE,1721697714,FALSE
2024-07-23T01:26:43Z,android,283825,PH,,Unti-Unti,Up Dharma Down,Unti-Unti,spotify:track:0DdC92EziGIEN6j7kTCKQX,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721697721,FALSE
2024-07-23T01:30:15Z,android,210782,PH,,Maharani,Alamat,Pasulong,spotify:track:6KAnNItOZJ85PT3s0KqMgT,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721698006,FALSE
2024-07-23T01:34:44Z,android,269256,PH,,Isa lang,Arthur Nery,Isa lang,spotify:track:0HAG6nIiEKd75yGpovuSJQ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721698216,FALSE
2024-07-23T01:38:07Z,android,201951,PH,,Mahika,Adie,Senaryo,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721698485,FALSE
2024-07-23T01:50:48Z,android,159469,PH,,Walang Alam,Hev Abi,Kung Alam Mo Lang,spotify:track:4wZTvLi0khNRqqz4i5XhdV,,,,,,,,trackdone,logout,TRUE,FALSE,FALSE,1721698688,FALSE
2024-07-23T03:08:24Z,android,283825,PH,,Unti-Unti,Up Dharma Down,Unti-Unti,spotify:track:0DdC92EziGIEN6j7kTCKQX,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721703821,FALSE
2024-07-23T03:12:48Z,android,263500,PH,,Ikaw Lang,NOBITA,Ikaw Lang,spotify:track:16iRlyUMJVPqz62DlomMre,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721704105,FALSE
2024-07-23T03:16:55Z,android,246666,PH,,Musika,Dionela,Musika,spotify:track:7bAVndaTleEnfizm6h2d3i,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721704368,FALSE
2024-07-23T03:17:29Z,android,32608,PH,,"Paligoy-Ligoy - From ""Diary Ng Panget""",Nadine Lustre,Paligoy-Ligoy,spotify:track:2mHZkcKMA1MkXAziIXQtVv,,,,,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1721704616,FALSE
2024-07-23T03:20:19Z,android,170263,PH,,YK,Cean Jr.,YK,spotify:track:3kdDccXEVz0snh6mcL4eFj,,,,,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1721704649,FALSE
2024-07-23T03:23:30Z,android,191009,PH,,Ikaw Pa Rin,mrld,Ikaw Pa Rin,spotify:track:4z7xboLD3PqY9dOUscS2ly,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721704819,FALSE
2024-07-23T03:27:36Z,android,245760,PH,,Higa,Arthur Nery,Letters Never Sent,spotify:track:7gfrASeOt73YWvpIv1fU8E,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721705010,FALSE
2024-07-23T03:31:19Z,android,222446,PH,,Tadhana,Up Dharma Down,Capacities,spotify:track:6FIEuf1JIzmCtach0gXpeG,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721705257,FALSE
2024-07-23T03:35:50Z,android,270233,PH,,Bulong,December Avenue,Langit Mong Bughaw,spotify:track:5rV7xueHNNXaZqOLroaUta,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721705480,FALSE
2024-07-23T03:40:44Z,android,293727,PH,,Tahanan,Adie,Senaryo,spotify:track:7oMCyUv2mpT7Q4FWHnX2hZ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721705751,FALSE
2024-07-23T03:44:05Z,android,200000,PH,,sining (feat. Jay R),Dionela,sining (feat. Jay R),spotify:track:1imaIe1NEAaWnLF0BY0V6F,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721706044,FALSE
2024-07-23T03:48:27Z,android,262068,PH,,Ikaw Pa Rin Ang Pipiliin Ko,Cup of Joe,Ikaw Pa Rin Ang Pipiliin Ko,spotify:track:3LvrJEPQ61Vvj1t3Edg20X,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721706245,FALSE
2024-07-23T03:53:25Z,android,297001,PH,,Pagsamo,Arthur Nery,Pagsamo,spotify:track:0WZqHCoOBXqgCCIsUZLC2a,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721706508,FALSE
2024-07-23T04:05:54Z,android,146469,PH,,Pasilyo,SunKissed Lola,Pasilyo,spotify:track:0uZFcsx96wzbixsULmrg8o,,,,,,,,trackdone,logout,TRUE,FALSE,FALSE,1721706805,FALSE
2024-07-23T16:54:51Z,android,283825,PH,,Unti-Unti,Up Dharma Down,Unti-Unti,spotify:track:0DdC92EziGIEN6j7kTCKQX,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721753408,FALSE
2024-07-23T16:58:23Z,android,210782,PH,,Maharani,Alamat,Pasulong,spotify:track:6KAnNItOZJ85PT3s0KqMgT,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721753693,FALSE
2024-07-23T17:02:53Z,android,269256,PH,,Isa lang,Arthur Nery,Isa lang,spotify:track:0HAG6nIiEKd75yGpovuSJQ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721753903,FALSE
2024-07-23T17:06:15Z,android,201951,PH,,Mahika,Adie,Senaryo,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721754173,FALSE
2024-07-23T17:10:39Z,android,263500,PH,,Ikaw Lang,NOBITA,Ikaw Lang,spotify:track:16iRlyUMJVPqz62DlomMre,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721754375,FALSE
2024-07-23T17:14:46Z,android,246666,PH,,Musika,Dionela,Musika,spotify:track:7bAVndaTleEnfizm6h2d3i,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721754639,FALSE
2024-07-23T17:18:05Z,android,198533,PH,,"Paligoy-Ligoy - From ""Diary Ng Panget""",Nadine Lustre,Paligoy-Ligoy,spotify:track:2mHZkcKMA1MkXAziIXQtVv,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721754886,FALSE
2024-07-23T17:21:11Z,android,185000,PH,,Walang Alam,Hev Abi,Kung Alam Mo Lang,spotify:track:4wZTvLi0khNRqqz4i5XhdV,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721755085,FALSE
2024-07-23T17:24:02Z,android,170263,PH,,YK,Cean Jr.,YK,spotify:track:3kdDccXEVz0snh6mcL4eFj,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721755271,FALSE
2024-07-23T17:27:40Z,android,218051,PH,,Palagi,TJ Monterde,Sariling Mundo,spotify:track:4Rlbzn3nj9XJMZTijQUXMs,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721755442,FALSE
2024-07-23T17:30:52Z,android,191009,PH,,Ikaw Pa Rin,mrld,Ikaw Pa Rin,spotify:track:4z7xboLD3PqY9dOUscS2ly,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721755660,FALSE
2024-07-23T17:34:58Z,android,245760,PH,,Higa,Arthur Nery,Letters Never Sent,spotify:track:7gfrASeOt73YWvpIv1fU8E,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721755852,FALSE
2024-07-23T17:38:40Z,android,222446,PH,,Tadhana,Up Dharma Down,Capacities,spotify:track:6FIEuf1JIzmCtach0gXpeG,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721756098,FALSE
2024-07-23T17:43:11Z,android,270233,PH,,Bulong,December Avenue,Langit Mong Bughaw,spotify:track:5rV7xueHNNXaZqOLroaUta,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721756321,FALSE
2024-07-23T17:48:06Z,android,293727,PH,,Tahanan,Adie,Senaryo,spotify:track:7oMCyUv2mpT7Q4FWHnX2hZ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721756591,FALSE
2024-07-23T17:52:28Z,android,262068,PH,,Ikaw Pa Rin Ang Pipiliin Ko,Cup of Joe,Ikaw Pa Rin Ang Pipiliin Ko,spotify:track:3LvrJEPQ61Vvj1t3Edg20X,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721756886,FALSE
2024-07-23T17:55:49Z,android,200000,PH,,sining (feat. Jay R),Dionela,sining (feat. Jay R),spotify:track:1imaIe1NEAaWnLF0BY0V6F,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721757148,FALSE
2024-07-23T18:00:46Z,android,297001,PH,,Pagsamo,Arthur Nery,Pagsamo,spotify:track:0WZqHCoOBXqgCCIsUZLC2a,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721757349,FALSE
2024-07-23T18:03:59Z,android,192380,PH,,Dilaw,Maki,Dilaw,spotify:track:2ADSh3Mp744n2586tpUtIW,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721757646,FALSE
2024-07-23T18:08:30Z,android,270250,PH,,Pasilyo,SunKissed Lola,Pasilyo,spotify:track:0uZFcsx96wzbixsULmrg8o,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721757839,FALSE
2024-07-23T18:13:43Z,android,312405,PH,,Paraluman,Adie,Senaryo,spotify:track:1etOJ1EIVf7Qf51rmm0Zmd,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721758110,FALSE
2024-07-23T18:18:47Z,android,304000,PH,,Ang Wakas (feat. Trisha Macapagal),Arthur Miguel,Ang Wakas (feat. Trisha Macapagal),spotify:track:5yu0lVVW68f5VIzdjIJVQ6,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721758423,FALSE
2024-07-23T18:22:56Z,android,248800,PH,,Ligaya,mrld,Ligaya,spotify:track:4IeuTj1pEHuL9vJSiEqEfR,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721758727,FALSE
2024-07-23T18:27:47Z,android,290004,PH,,Muli,Ace Banzuelo,Muli,spotify:track:1oYQtNQUxSODedcc5hPmp9,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721758976,FALSE
2024-07-23T18:32:02Z,android,254400,PH,,Pano,Zack Tabudlo,3rd Time’s A Charm,spotify:track:5xes4vXHGTX4WFdX7A07Ka,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721759267,FALSE
2024-07-23T18:35:53Z,android,230218,PH,,"Salamin, Salamin",BINI,Talaarawan,spotify:track:1iIJtD9hkzw4ZHfR7ND9yb,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721759522,FALSE
2024-07-23T18:39:19Z,android,206181,PH,,TAKE ALL THE LOVE,Arthur Nery,TAKE ALL THE LOVE,spotify:track:2v6jmF6VQWS96x6tSg05IC,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721759753,FALSE
2024-07-23T18:42:53Z,android,212608,PH,,Kisame,rhodessa,Kisame,spotify:track:4XSIv5hJzP6kEQqsLli1eE,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721759959,FALSE
2024-07-23T18:46:54Z,android,241185,PH,,Uhaw (Tayong Lahat),Dilaw,Uhaw (Tayong Lahat),spotify:track:47OFMuRu5lzJHRbtEXPBbs,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721760173,FALSE
2024-07-23T18:50:21Z,android,206500,PH,,Saan?,Maki,Saan?,spotify:track:61DuXKQqvXkxcrAIiNLIgR,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721760414,FALSE
2024-07-23T18:54:26Z,android,244067,PH,,Habang Buhay,Zack Tabudlo,Episode,spotify:track:63bmIgH9sS6sX5Sc7MetGq,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721760621,FALSE
2024-07-23T18:59:24Z,android,297600,PH,,Huwag Muna Tayong Umuwi,BINI,Feel Good,spotify:track:7haQq014RoahMX6spW4z1z,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721760866,FALSE
2024-07-23T19:03:01Z,android,216774,PH,,Binhi,Arthur Nery,Letters Never Sent,spotify:track:092cPwFlwBXdB3QF3X469W,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721761164,FALSE
2024-07-23T19:08:16Z,android,313951,PH,,Araw-Araw,Ben&Ben,LIMASAWA STREET,spotify:track:4rG3h1QwgjSSWz8EIjCFrm,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721761381,FALSE
2024-07-23T19:11:58Z,android,222298,PH,,Tingin,Cup of Joe,Tingin,spotify:track:7b89Ffklm3xh4GI37vlZDZ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721761696,FALSE
2024-07-23T19:15:54Z,android,235161,PH,,Janice,Dilaw,Janice,spotify:track:0BewsYUbEIKdJmdap9oI7V,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721761918,FALSE
2024-07-23T19:19:25Z,android,210354,PH,,Nangangamba,Zack Tabudlo,Nangangamba,spotify:track:1dcNEEtODRVZEevQ20Cgmy,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721762154,FALSE
2024-07-23T19:23:54Z,android,268474,PH,,Karera,BINI,Karera,spotify:track:6xfsvHFXr8GgRzaFAkmjAY,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721762365,FALSE
2024-07-23T19:29:30Z,android,335624,PH,,Umaasa,Calein,Umaasa,spotify:track:4AULw1VRyJP17zMvwgTIUs,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721762634,FALSE
2024-07-23T19:33:56Z,android,265677,PH,,Miss Miss,Rob Deniel,Miss Miss,spotify:track:5mi8Oe95frx6LhvFioXE7t,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721762970,FALSE
2024-07-23T19:39:42Z,android,345155,PH,,Rainbow,South Border,Episode III: Platinum Edition (2005),spotify:track:1cknB5OmLMuJFmdDzQpCIv,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721763236,FALSE
2024-07-23T19:42:49Z,android,186610,PH,,Estranghero,Cup of Joe,Estranghero,spotify:track:6HVT2c1ZZdhH1nGFb4AxUJ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721763582,FALSE
2024-07-23T19:47:30Z,android,280426,PH,,Sino,Unique Salonga,Grandma,spotify:track:2xCkiGqGMkAIg6fQTag51C,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721763769,FALSE
2024-07-23T19:51:16Z,android,225466,PH,,Pantropiko,BINI,Pantropiko,spotify:track:6Csrqur3IfnVp0EtHskjMw,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721764050,FALSE
2024-07-23T19:54:51Z,android,214606,PH,,Sa Susunod Na Lang,PDL,Sa Susunod Na Lang,spotify:track:34ob61cxp34Sf7KHK6RnSU,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721764276,FALSE
2024-07-23T19:59:36Z,android,285138,PH,,Sa Ngalan Ng Pag-Ibig,December Avenue,Langit Mong Bughaw,spotify:track:1FnPkOlWCMwRtfXeAAuhMu,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721764491,FALSE
2024-07-23T20:07:41Z,android,178947,PH,,Yakap,Zack Tabudlo,3rd Time’s A Charm,spotify:track:0bNXzoeNoGcB5xehs7AVQT,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721764776,FALSE
2024-07-23T20:11:40Z,android,239480,PH,,Dating Tayo,TJ Monterde,TJ Monterde,spotify:track:1l7TuyIge9siMw39a0dqXd,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721765261,FALSE
2024-07-23T20:17:26Z,android,344800,PH,,You'll Be Safe Here,Adie,You'll Be Safe Here,spotify:track:4whLOE7hwNIAykoMcSZmvO,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721765500,FALSE
2024-07-23T20:20:28Z,android,181708,PH,,Sumugal,Hev Abi,Kung Alam Mo Lang,spotify:track:35Vt1L1KBP2YoWfErB0FAy,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721765846,FALSE
2024-07-23T20:24:27Z,android,238306,PH,,Dati,Tippy Dos Santos,Tippy Dos Santos,spotify:track:1N47O6m60ju5CkhAhKxFtI,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721766028,FALSE
2024-07-23T20:28:54Z,android,267049,PH,,Uhaw,Dilaw,Uhaw,spotify:track:5SyigMsSY8uAV1m27fhnLD,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721766267,FALSE
2024-07-23T20:33:15Z,android,260000,PH,,Gusto,Zack Tabudlo,3rd Time’s A Charm,spotify:track:0uemlnPoeZOYIDaMFZ7lvi,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721766534,FALSE
2024-07-23T20:39:05Z,android,349750,PH,,Mundo,IV Of Spades,Mundo,spotify:track:61vyXXtY7OSYFRtSzv5ehw,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721766795,FALSE
2024-07-23T20:43:44Z,android,278008,PH,,Unang Sayaw,NOBITA,Unang Sayaw,spotify:track:4iRRAvxPPWXQp3mV1rAbPF,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721767145,FALSE
2024-07-23T20:47:09Z,android,204693,PH,,Pelikula,Janine,Pelikula,spotify:track:663vZfMh88Uo2bfTx6wiE4,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721767424,FALSE
2024-07-23T20:51:19Z,android,250120,PH,,Kung Ako Na Lang Sana,Bituin Escalante,Bituin Escalante,spotify:track:16sgM1YOnXlUX1mdSRoiQu,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721767629,FALSE
2024-07-23T20:55:31Z,android,251076,PH,,Na Na Na,BINI,Born To Win,spotify:track:4aqkICleG6HLRc2ygpWqN1,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721767879,FALSE
2024-07-23T20:59:13Z,android,221538,PH,,Binibini,Zack Tabudlo,Episode,spotify:track:55RMhrPQYA6vLu5YMgXxFD,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721768131,FALSE
2024-07-23T21:02:39Z,android,205853,PH,,Sigurado,Belle Mariano,Daylight,spotify:track:6ucxDERi9f9aLIafHqV7Be,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721768353,FALSE
2024-07-23T21:05:46Z,android,186206,PH,,153,Dionela,153,spotify:track:6jjuVICYMEPUEbao5VLh5U,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721768559,FALSE
2024-07-23T21:09:41Z,android,234052,PH,,Leonora,Sugarcane,Leonora,spotify:track:1K0rybxoxW5svDYwXezXyN,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721768746,FALSE
2024-07-23T21:13:40Z,android,239000,PH,,Oo,Up Dharma Down,Fragmented,spotify:track:062z5ZMd0a0snMBZ75tOco,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721768981,FALSE
2024-07-23T21:18:19Z,android,278173,PH,,With A Smile,Eraserheads,Circus,spotify:track:1NopgVCMVhCKIm64tF7auX,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721769220,FALSE
2024-07-23T21:22:20Z,android,241132,PH,,Asan Ka Na Ba,Zack Tabudlo,3rd Time’s A Charm,spotify:track:1vsVsWiMkLeNMojuaSOR5v,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721769499,FALSE
2024-07-23T21:26:18Z,android,237485,PH,,RomCom,Rob Deniel,RomCom,spotify:track:67DEADzgSxkFWI3jVlQUL3,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721769740,FALSE
2024-07-23T21:29:38Z,android,199610,PH,,Bahala Na - Acoustic,James Reid,Bahala Na,spotify:track:5kuvQGHVq8SEVnOoy0G3fZ,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721769978,FALSE
2024-07-23T21:44:41Z,android,301269,PH,,You'll Be Safe Here,Rico Blanco,You'll Be Safe Here,spotify:track:0IuKNTVgn9vapnGU44natX,,,,,,,,trackdone,logout,TRUE,FALSE,FALSE,1721770179,FALSE
2024-07-23T23:45:31Z,android,199973,PH,,At My Best (feat. Hailee Steinfeld),mgk,bloom,spotify:track:77lGafvlU68CeHgB2pkHC9,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721778132,FALSE
2024-07-23T23:48:27Z,android,175426,PH,,Classic,MKTO,MKTO,spotify:track:6FE2iI43OZnszFLuLtvvmg,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721778333,FALSE
2024-07-23T23:51:51Z,android,202906,PH,,Poison,Rita Ora,Poison,spotify:track:0a9prteLVxECPDuLR9y3cy,,,,,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1721778508,FALSE
2024-07-23T23:53:17Z,android,84836,PH,,It Girl,Jason Derulo,Future History,spotify:track:4fINc8dnfcz7AdhFYVA4i7,,,,,,,,trackdone,endplay,TRUE,TRUE,FALSE,1721778711,FALSE
2024-07-23T23:53:20Z,android,1912,PH,,Babe (feat. Taylor Swift),Sugarland,Babe (feat. Taylor Swift),spotify:track:7FFfYM4JE1vj5n4rhHxg8q,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721778798,FALSE
2024-07-23T23:56:37Z,android,193289,PH,,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:6GXgd1BPD9bUpqw5AntGV5,,,,,,,,clickrow,endplay,TRUE,TRUE,FALSE,1721778801,FALSE
